"species","phylum","stage","pred.esd","pred.esd.sd","prey.species","prey.esd","prey.esd.sd","temperature","selectivity","Fmax.at.15.degreeC.[ml.mgC-1.h-1]","Fmax.sd","Imax.at.15.degreeC.[mugC.mugC-1.h-1]","Imax.sd","Imax.method","primary reference","secondary reference"
"Centropages yamadai","Copepod","F",534.091761414489,NA,NA,9.9602,NA,"23-27",0.000519097222222222,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Centropages yamadai","Copepod","F",534.091761414489,NA,NA,12.4738,NA,"23-27",0.000348958333333333,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Centropages yamadai","Copepod","F",534.091761414489,NA,NA,16.0673,NA,"23-27",0.000299913194444444,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Centropages yamadai","Copepod","F",534.091761414489,NA,NA,19.8411,NA,"23-27",0.000559461805555556,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Centropages yamadai","Copepod","F",534.091761414489,NA,NA,25.2002,NA,"23-27",0.000693576388888889,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Centropages yamadai","Copepod","F",534.091761414489,NA,NA,32.0068,NA,"23-27",0.000470486111111111,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Centropages yamadai","Copepod","F",534.091761414489,NA,NA,40.6518,NA,"23-27",8.89756944444445e-05,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Centropages yamadai","Copepod","F",534.091761414489,NA,NA,52.3632,NA,"23-27",1.64930555555555e-05,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Centropages yamadai","Copepod","F",534.091761414489,NA,NA,63.7588,NA,"23-27",0,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,3.1404,NA,"23-27",0,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,3.9626,NA,"23-27",0,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,5.1387,NA,"23-27",0,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,6.309,NA,"23-27",0.000172839506172839,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,7.9608,NA,"23-27",0.000362654320987654,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,10.1833,NA,"23-27",0.000753086419753086,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,12.5026,NA,"23-27",0.000535493827160494,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,15.5616,NA,"23-27",0.000217592592592593,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,19.9062,NA,"23-27",0.000305555555555555,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,25.1178,NA,"23-27",0.00163734567901235,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,31.2632,NA,"23-27",0.00427469135802469,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,38.9123,NA,"23-27",0.00150771604938272,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,49.0998,NA,"23-27",0.00143518518518519,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Paracalanus parvus","Copepod","F",349.929096861223,NA,NA,61.9545,NA,"23-27",0,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,3.0633,NA,"23-27",9.74025974025974e-05,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,3.8323,NA,"23-27",2.11940836940837e-05,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,5,NA,"23-27",4.64466089466089e-05,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,6.1683,NA,"23-27",5.09559884559884e-05,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,7.8256,NA,"23-27",2.57034632034632e-05,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,9.9282,NA,"23-27",5.501443001443e-05,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,12.9533,NA,"23-27",8.88347763347763e-05,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,15.5387,NA,"23-27",0.000241251803751804,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,20.2735,NA,"23-27",0.000461760461760462,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,25.0105,NA,"23-27",0.000131222943722944,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,31.7303,NA,"23-27",0.000414862914862915,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,39.6961,NA,"23-27",0.000859487734487734,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,52.5218,NA,"23-27",0.000372925685425685,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Pseudodiaptomus marinus","Copepod","F",418.542399404635,NA,NA,66.6334,NA,"23-27",0,NA,NA,NA,NA,NA,"Uye (1986)",NA
"Diacyclops thomasi","Copepod","A",520,115,"Ascomorpha ecaudis",180,45,"16",NA,"0",0,0,0,"Linear","Stemberger (1985)","Vanderploeg et al (1992); Stemberger & Gilbert (1985); Bottrell et al (1976)"
"Diacyclops thomasi","Copepod","A",520,115,"Asplanchna priodonta",680,155,"16",NA,"10.2116118258451",16.3385789213521,0.000163385789213521,0.000264589148523964,"Linear","Stemberger (1985)","Vanderploeg et al (1992); Stemberger & Gilbert (1985); Bottrell et al (1976)"
"Diacyclops thomasi","Copepod","A",520,115,"Asplanchna priodonta",680,155,"16",NA,"34.7194802078733",27.5713519297817,0.000462926402771644,0.00038540474340734,"Linear","Stemberger (1985)","Vanderploeg et al (1992); Stemberger & Gilbert (1985); Bottrell et al (1976)"
"Diacyclops thomasi","Copepod","A",520,115,"Chydorus sphaericus",320,70,"16",NA,"30.6348354775353",10.2116118258451,0.00583520675762576,0.00243133614901074,"Linear","Stemberger (1985)","Vanderploeg et al (1992); Stemberger & Gilbert (1985); Bottrell et al (1976)"
"Diacyclops thomasi","Copepod","A",520,115,"Keratella cochlearis",160,35,"16",NA,"32.6771578427043",30.6348354775353,0.0217847718951362,0.0211369127886419,"Linear","Stemberger (1985)","Vanderploeg et al (1992); Stemberger & Gilbert (1985); Bottrell et al (1976)"
"Diacyclops thomasi","Copepod","A",520,115,"Keratella cochlearis",160,35,"16",NA,"56.163865042148",9.19045064326058,0.0449310920337184,0.0134250659065674,"Linear","Stemberger (1985)","Vanderploeg et al (1992); Stemberger & Gilbert (1985); Bottrell et al (1976)"
"Diacyclops thomasi","Copepod","A",520,115,"Keratella crassa",140,35,"16",NA,"0",0,0,0,"Linear","Stemberger (1985)","Vanderploeg et al (1992); Stemberger & Gilbert (1985); Bottrell et al (1976)"
"Diacyclops thomasi","Copepod","A",520,115,"Polyarthra vulgaris",210,50,"16",NA,"129.687470188233",54.121542676979,0.0345833253835287,0.0168239382404425,"Linear","Stemberger (1985)","Vanderploeg et al (1992); Stemberger & Gilbert (1985); Bottrell et al (1976)"
"Diacyclops thomasi","Copepod","A",520,115,"Polyarthra vulgaris",210,50,"16",NA,"38.8041249382113",19.4020624691057,0.0124173199802276,0.00694149289353883,"Linear","Stemberger (1985)","Vanderploeg et al (1992); Stemberger & Gilbert (1985); Bottrell et al (1976)"
"Diacyclops thomasi","Copepod","A",520,115,"Synchaeta pectinata",180,45,"16",NA,"377.829637556268",12.2539341910141,0.167924283358341,0.0423328634366491,"Linear","Stemberger (1985)","Vanderploeg et al (1992); Stemberger & Gilbert (1985); Bottrell et al (1976)"
"Diacyclops thomasi","Copepod","A",520,115,"Synchaeta pectinata",180,45,"16",NA,"245.078683820282",5.10580591292254,0.130708631370817,0.0327904238940873,"Linear","Stemberger (1985)","Vanderploeg et al (1992); Stemberger & Gilbert (1985); Bottrell et al (1976)"
"Euchaeta elongata","Copepod","F",2201.14452506639,NA,"Calanus pacificus female",833.739020082301,181.893392514748,"8",NA,"12.7842082142051",NA,0.006455513779845,2.59017952036586e-06,"Extracted","Yen (1983)",NA
"Euchaeta elongata","Copepod","F",2201.14452506639,NA,"Pseudocalanus spp",400.692088228189,38.295252798599,"8",NA,"447.447287497178",NA,0.0153165041772748,1.93341035423321e-05,"Extracted","Yen (1983)",NA
"Tortanus spp","Copepod","CI-III",259.4118,NA,"Balanus spp. nauplii",149.137056296404,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CI-III",259.4118,NA,"Parvocalanus crassirostris CV-VI",165.566233026334,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CI-III",259.4118,NA,"Acartia erythraea CIII-IV",262.631348866991,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CI-III",259.4118,NA,"Acartia erythraea CVI",322.184305031869,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CI-III",259.4118,NA,"Paracalanus sp. CVI",297.682821094039,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CI-III",259.4118,NA,"Pseudodiaptomus marinus NII-III",113.954596435744,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CI-III",259.4118,NA,"Pseudodiaptomus marinus CIII-CIV",208.392032680941,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CI-III",259.4118,NA,"Pseudodiaptomus marinus CVI",330.775724102457,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CI-III",259.4118,NA,"Calanopia thompsoni",481.279119256867,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CIV-V",328.3173,NA,"Balanus spp. nauplii",149.137056296404,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CIV-V",328.3173,NA,"Parvocalanus crassirostris CV-VI",165.566233026334,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CIV-V",328.3173,NA,"Acartia erythraea CIII-IV",262.631348866991,NA,"20",0.5,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CIV-V",328.3173,NA,"Acartia erythraea CVI",322.184305031869,NA,"20",0.5,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CIV-V",328.3173,NA,"Paracalanus sp. CVI",297.682821094039,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CIV-V",328.3173,NA,"Pseudodiaptomus marinus NII-III",113.954596435744,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CIV-V",328.3173,NA,"Pseudodiaptomus marinus CIII-CIV",208.392032680941,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CIV-V",328.3173,NA,"Pseudodiaptomus marinus CVI",330.775724102457,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CIV-V",328.3173,NA,"Calanopia thompsoni",481.279119256867,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI M",377.8781,NA,"Balanus spp. nauplii",149.137056296404,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI M",377.8781,NA,"Parvocalanus crassirostris CV-VI",165.566233026334,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI M",377.8781,NA,"Acartia erythraea CIII-IV",262.631348866991,NA,"20",0.5,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI M",377.8781,NA,"Acartia erythraea CVI",322.184305031869,NA,"20",0.5,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI M",377.8781,NA,"Paracalanus sp. CVI",297.682821094039,NA,"20",0.5,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI M",377.8781,NA,"Pseudodiaptomus marinus NII-III",113.954596435744,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI M",377.8781,NA,"Pseudodiaptomus marinus CIII-CIV",208.392032680941,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI M",377.8781,NA,"Pseudodiaptomus marinus CVI",330.775724102457,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI M",377.8781,NA,"Calanopia thompsoni",481.279119256867,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI F",446.7908,NA,"Balanus spp. nauplii",149.137056296404,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI F",446.7908,NA,"Parvocalanus crassirostris CV-VI",165.566233026334,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI F",446.7908,NA,"Acartia erythraea CIII-IV",262.631348866991,NA,"20",0.5,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI F",446.7908,NA,"Acartia erythraea CVI",322.184305031869,NA,"20",0.5,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI F",446.7908,NA,"Paracalanus sp. CVI",297.682821094039,NA,"20",0.5,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI F",446.7908,NA,"Pseudodiaptomus marinus NII-III",113.954596435744,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI F",446.7908,NA,"Pseudodiaptomus marinus CIII-CIV",208.392032680941,NA,"20",1,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI F",446.7908,NA,"Pseudodiaptomus marinus CVI",330.775724102457,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Tortanus spp","Copepod","CVI F",446.7908,NA,"Calanopia thompsoni",481.279119256867,NA,"20",0,NA,NA,NA,NA,NA,"Uye and Kayano (1994b)",""
"Calanus pacificus","Copepod","CI",288.049499612127,NA,"Chlamydomonas sp",11,NA,"15",NA,"98",NA,0.0184911582764709,0.00445508111599255,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","CI",288.049499612127,NA,"Gymnodinium splendens",29.6,NA,"15",NA,"353",NA,0.0136128697574481,0.00699119060929858,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","CI",288.049499612127,NA,"Lauderia borealis",28.7,NA,"15",NA,"816",NA,0.0354482021556551,0.00417379462565144,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","CI",288.049499612127,NA,"Thallasiosira fluviatilis",12.3,NA,"15",NA,"240",NA,0.0256690398719932,0.00402399707499249,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NIII",196.624352579007,NA,"Gonyaulax polyedra",34.8,NA,"15",NA,"164",NA,0.0414258323000696,0.0080836076397583,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NIII",196.624352579007,NA,"Gymnodinium splendens",29.6,NA,"15",NA,"168",NA,0.0709234008467501,0.00869464901977307,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NIII",196.624352579007,NA,"Thallasiosira fluviatilis",12.3,NA,"15",NA,"164",NA,0.0544009001909,0.0123748179666852,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NIV",214.62887543537,NA,"Chlamydomonas sp",11,NA,"15",NA,"162",NA,0.033468596058965,0.00471762869254286,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NIV",214.62887543537,NA,"Thallasiosira fluviatilis",12.3,NA,"15",NA,"530",NA,0.0548667827421494,0.00337037416586108,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NIV",214.62887543537,NA,"Thallasiosira fluviatilis",12.3,NA,"15",NA,"463",NA,0.0548667827421494,0.00337037416586108,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NIV",214.62887543537,NA,"Thallasiosira fluviatilis",12.3,NA,"15",NA,"356",NA,0.0548667827421494,0.00337037416586108,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NIV",214.62887543537,NA,"Thallasiosira fluviatilis",12.3,NA,"15",NA,"287",NA,0.0548667827421494,0.00337037416586108,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NV",235.500633418102,NA,"Chlamydomonas sp",11,NA,"15",NA,"78",NA,0.0254825857720721,0.00709031775713442,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NV",235.500633418102,NA,"Gonyaulax polyedra",34.8,NA,"15",NA,"446",NA,0.0573151926569206,0.00343094324060327,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NV",235.500633418102,NA,"Gymnodinium splendens",29.6,NA,"15",NA,"557",NA,0.0631613751923796,0.00895311067368482,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NV",235.500633418102,NA,"Isochrysis galbana",4.3,NA,"15",NA,"39",NA,0.00536875977446788,0.00226928946998745,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NV",235.500633418102,NA,"Lauderia borealis",28.7,NA,"15",NA,"861",NA,0.06955921864417,0.00917359643206319,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NV",235.500633418102,NA,"Peridinium trochoideum",17.6,NA,"15",NA,"162",NA,0.04136710374682,0.00717663786740361,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NV",235.500633418102,NA,"Thallasiosira fluviatilis",12.3,NA,"15",NA,"484",NA,0.0567989660472117,0.00620348189391909,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NVI",264.575171625369,NA,"Chlamydomonas sp",11,NA,"15",NA,"68",NA,0.0263748620112966,0.00294337801666928,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NVI",264.575171625369,NA,"Gymnodinium splendens",29.6,NA,"15",NA,"569",NA,0.0527694400269926,0.0059778874386443,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NVI",264.575171625369,NA,"Isochrysis galbana",4.3,NA,"15",NA,"8",NA,0.00345283587094787,0.00134898148609534,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NVI",264.575171625369,NA,"Lauderia borealis",28.7,NA,"15",NA,"642",NA,0.0651177177801831,0.00590967086873601,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Calanus pacificus","Copepod","NVI",264.575171625369,NA,"Thallasiosira fluviatilis",12.3,NA,"15",NA,"316",NA,0.0471316570102634,0.0037087124586037,"Extracted","Fernandez (1979)","Kiorboe (2016)"
"Rhincalanus nasutus","Copepod","CV + A",1051.70383941268,NA,"Bacteria",0.8,NA,"22",NA,"0",NA,0,NA,"Linear","Sommer et al (2002b)",""
"Rhincalanus nasutus","Copepod","CV + A",1051.70383941268,NA,"Chlorella spp",2.7,NA,"22",NA,"1.5206765582692",NA,4.96878528303096e-05,NA,"Linear","Sommer et al (2002b)",""
"Rhincalanus nasutus","Copepod","CV + A",1051.70383941268,NA,"Small pennate diatoms",8.257,NA,"22",NA,"2.76486646958036",NA,0.0361050183236279,NA,"Linear","Sommer et al (2002b)",""
"Rhincalanus nasutus","Copepod","CV + A",1051.70383941268,NA,"Thalassiosira spp",22,NA,"22",NA,"5.80621958611875",NA,0.0186345112361669,NA,"Linear","Sommer et al (2002b)",""
"Rhincalanus nasutus","Copepod","CV + A",1051.70383941268,NA,"Nitzschia spp",18,NA,"22",NA,"25.1602848731813",NA,0.0260226584829492,NA,"Linear","Sommer et al (2002b)",""
"Calanus sp","Copepod","CV + A",824.515895804388,NA,"Bacteria",0.8,NA,"22",NA,"0",NA,0,NA,"Linear","Sommer et al (2002b)",""
"Calanus sp","Copepod","CV + A",824.515895804388,NA,"Chlorella spp",2.7,NA,"22",NA,"0.688555081155969",NA,2.24984223975807e-05,NA,"Linear","Sommer et al (2002b)",""
"Calanus sp","Copepod","CV + A",824.515895804388,NA,"Small pennate diatoms",8.257,NA,"22",NA,"4.4756080275138",NA,0.0584447428549009,NA,"Linear","Sommer et al (2002b)",""
"Calanus sp","Copepod","CV + A",824.515895804388,NA,"Thalassiosira spp",22,NA,"22",NA,"22.378040137569",NA,0.0718201980138465,NA,"Linear","Sommer et al (2002b)",""
"Calanus sp","Copepod","CV + A",824.515895804388,NA,"Nitzschia spp",18,NA,"22",NA,"16.6400811279359",NA,0.0172104231133888,NA,"Linear","Sommer et al (2002b)",""
"Eucalanus pilcatus","Copepod","CIII-IV",557.665582792766,45.6666454904214,"Ceratia",29.9026587343699,NA,"21.5",NA,"0",0,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus pilcatus","Copepod","CIII-IV",620.918388867811,33.972293323025,"Ceratia",31.2637056718709,NA,"21.7",NA,"0",0,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus pilcatus","Copepod","CIII-IV",557.665582792766,45.6666454904214,"Ciliates",16.6113223683083,NA,"21.5",NA,"249.613071371928",22.5961219451805,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus pilcatus","Copepod","CIII-IV",620.918388867811,33.972293323025,"Ciliates",13.5409222154214,NA,"21.7",NA,"177.861527413614",18.449348745674,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus pilcatus","Copepod","CIII-IV",557.665582792766,45.6666454904214,"Diatoms",29.1730325559272,NA,"21.5",NA,"146.566621411348",44.0660041579578,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus pilcatus","Copepod","CIII-IV",620.918388867811,33.972293323025,"Diatoms",32.5155642083573,NA,"21.7",NA,"118.75586757333",15.6105479015486,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus pilcatus","Copepod","CIII-IV",557.665582792766,45.6666454904214,"Heterotrophic dinoflagellates",10.7474370846897,NA,"21.5",NA,"277.476275149379",23.0324986911231,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus pilcatus","Copepod","CIII-IV",620.918388867811,33.972293323025,"Heterotrophic dinoflagellates",9.5775200491885,NA,"21.7",NA,"80.0540982298995",17.6036794520719,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus pilcatus","Copepod","CIII-IV",557.665582792766,45.6666454904214,"Heterotrophic nanoplankton",6.2851393351919,NA,"21.5",NA,"0",0,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus pilcatus","Copepod","CIII-IV",620.918388867811,33.972293323025,"Heterotrophic nanoplankton",6.73556120384252,NA,"21.7",NA,"0",0,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus pilcatus","Copepod","CIII-IV",557.665582792766,45.6666454904214,"Phototrophic nanotplankton",6.73556120384252,NA,"21.5",NA,"0",0,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus pilcatus","Copepod","CIII-IV",620.918388867811,33.972293323025,"Phototrophic nanotplankton",5.94471932086806,NA,"21.7",NA,"0",0,NA,NA,NA,"Verity and Paffenhoefer (1996)",""
"Eucalanus subcrassus","Copepod","F",963.152226197042,NA,"Artemia nauplii",267.045880707244,NA,"25",NA,NA,NA,0.0171279761904762,0.000199404761904762,"Extracted","Ikeda (1977)",""
"Eucalanus subcrassus","Copepod","M",963.152226197042,NA,"Artemia nauplii",267.045880707244,NA,"25",NA,NA,NA,0.0105059523809524,0.0001875,"Extracted","Ikeda (1977)",""
"Tortanus gracilis","Copepod","F",865.124986621728,NA,"Artemia nauplii",267.045880707244,NA,"24",NA,NA,NA,0.0118762416707172,0.000258968047542028,"Extracted","Ikeda (1977)",""
"Tortanus gracilis","Copepod","M",652.436351951967,NA,"Artemia nauplii",267.045880707244,NA,"24",NA,NA,NA,0.0200741473795317,0.000328246123954545,"Extracted","Ikeda (1977)",""
"Calanopia elliptica","Copepod","F",1161.35372892996,NA,"Artemia nauplii",267.045880707244,NA,"22",NA,NA,NA,0.0141257304417507,0.000350609952141016,"Extracted","Ikeda (1977)",""
"Calanopia elliptica","Copepod","M",1021.68078487161,NA,"Artemia nauplii",267.045880707244,NA,"22",NA,NA,NA,0.0103359003232323,0.00037087642336304,"Extracted","Ikeda (1977)",""
"Temora longicornis","Copepod","NII",110.435251979778,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.014797875,NA,"Extracted","Klein Breteler et al (1990)",""
"Temora longicornis","Copepod","NIII",132.144996535438,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.013424875,NA,"Extracted","Klein Breteler et al (1990)",""
"Temora longicornis","Copepod","NIV",150.830262824954,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.0178489583333333,NA,"Extracted","Klein Breteler et al (1990)",""
"Temora longicornis","Copepod","NV",169.238648286368,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.0204424166666667,NA,"Extracted","Klein Breteler et al (1990)",""
"Temora longicornis","Copepod","NVI",191.402714449014,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.023798625,NA,"Extracted","Klein Breteler et al (1990)",""
"Temora longicornis","Copepod","CI",203.089588337046,NA,"Oxyrrhis marina",13.2,NA,"15",NA,NA,NA,0.0353928333333333,NA,"Extracted","Klein Breteler et al (1990)",""
